EID,Name
19338194,Juan Alano
67011213,José Callejón
18057323,Chancel Mbemba
19317983,Marcinho
48042717,Ibrahim Sangaré
83227951,Álvaro Djaló
91175517,David Raum
19290870,Danilo Gomes
2000088692,Tomoki Hayakawa
19251466,Yuri Lara
18072298,Samuel Bastien
783414,Shusaku Nishikawa
67089223,José Campaña
91134708,Lukas Klostermann
28116496,Oliver Skipp
67215230,David García
19261455,Thiago Santana
14027117,Ezequiel Ávila
955655,José Sosa
27107366,Victor Nelsson
2000029996,Erison
67011248,David Soria
78096872,Agustín Álvarez
744536,Miguel Veloso
45005331,Yuto Nagatomo
67136579,Paulo Gazzaniga
19162531,Ewerton
70005951,Mert Günok
67219031,Gonzalo Villar
91208050,Kevin Schade
45110299,Soya Fujiwara
45106299,Shogo Asada
37065567,Crysencio Summerville
45096804,Masaaki Murakami
49056369,Hannibal
67190888,Aleix García
28094949,Harry Wilson
37041913,Anwar El Ghazi
43296495,Marash Kumbulla
19351985,Natan
83169004,Zaidu Sanusi
67063933,Salomón Rondón
49047581,Rayan Aït-Nouri
19371552,João Pedro
90000708,Craig Dawson
85140415,Issa Diop
59126028,Ismaila Soro
54009099,Łukasz Skorupski
5113149,Ashley Young
19060675,Souza
67172040,Ayoze Pérez
45086555,Ryuta Koike
37044889,Alireza Jahanbakhsh
53060133,Marius Hoibraten
45077449,Yuzuru Shimada
49048380,Georginio Rutter
28016194,James Tavernier
75055397,Alexander Aravena
5108155,Jason Steele
29086005,Will Hughes
53086846,Fredrik Aursnes
45102323,Satoki Uejo
43223311,Amadou Diawara
62189039,Uroš Račić
45100938,Takuma Ominami
67196209,Aarón
12078238,Ibrahima Koné
84122771,Miguel Crespo
67243881,Javi Galán
24043896,Filip Benković
784069,Shuichi Gonda
37027194,Sheraldo Becker
71104595,Vitaliy Mykolenko
45035055,Tatsuki Nara
14045903,Agustín Bouzat
2000014077,Arsen Zakharyan
14007359,Franco Vázquez
51001380,Chicharito
14080605,Marcos Senesi
45078381,Kosuke Shirai
55027991,Bruno Varela
92017506,Odysseas Vlachodimos
67248170,Jorge Cuenca
28047558,Michael Keane
55041710,Gonçalo Guedes
27100968,Rasmus Kristensen
25045644,Alex Král
19062770,Patric
45106250,Kei Chinen
14129498,Leonardo Sequeira
78044572,Cecilio Waterman
43029905,Cristiano Biraghi
34008684,Benjamin Stambouli
75055394,Vicente Pizarro
67211094,Marc Roca
37050136,Justin Bijlow
71099020,Emmanuel Dennis
75039726,Marcelo Allende
18111484,Johan Bakayoko
67030120,José Luis Morales
14010532,Leonardo Gil
19108573,Ismaily
37073317,Kenneth Taylor
29134274,Chris Mepham
62201068,Ivan Ilić
5200647,Craig Gordon
67259880,Rodrigo Riquelme
48037362,Moussa Niakhaté
7542648,Cristian Săpunaru
55060769,Paulinho
16184707,Christoph Baumgartner
19180530,Arthur Caike
45095577,Ritsu Doan
67100019,Patric
67100016,Rafinha
37039829,Kenny Tete
43426126,Nicola Zalewski
91205962,Omar Marmoush
28095584,Ainsley Maitland-Niles
85075648,Hervin Ongenda
25062133,David Jurásek
19003703,Paulinho
8431784,André-Pierre Gignac
91105243,Vincenzo Grifo
958318,Oscar Trejo
1804808,Sokratis Papastathopoulos
19187721,Douglas Santos
91158071,Ermedin Demirović
49037698,Amine Adli
8442349,Dimitri Payet
8442448,André Ayew
49038942,Benoît Badiashile
61002273,James McCarthy
1401013,Salvatore Sirigu
28110488,Dwight McNeil
18009139,Christian Benteke
18010782,Koen Casteels
53045627,Valon Berisha
37018783,Vincent Janssen
42058078,Shon Weissman
53049614,Fredrik Midtsjø
788743,Hirotsugu Nakabayashi
29062045,Connor Goldson
25040431,Antonín Barák
85140676,Naby Keïta
53052372,Mohamed Elyounoussi
43317933,Hamed Traoré
25038517,Vladimír Coufal
92102718,Armel Bella-Kotchap
89046527,Joe Aribo
57122678,Ianis Hagi
58076747,Vyacheslav Karavaev
43020298,Gianluca Lapadula
19010155,Alan
83261140,Francisco Conceição
13104090,Marvelous Nakamba
1400480,Antonio Candreva
28091349,Adam Armstrong
83169817,Florentino Luís
19171411,Gilberto
85094652,Séko Fofana
5640417,Tomáš Hübschman
43084308,Alfred Duncan
75004217,Ignacio González
45030400,Ryota Morioka
5640442,Marek Matějovský
1510571,Iago Falqué
71101325,Artem Bondarenko
48034668,Adam Ounas
18026085,Victor Wanyama
13200568,Mohammed Kudus
85117459,Maxwel Cornet
28100360,Sean Longstaff
67121201,Jaime Mata
28090452,Ola Aina
98030084,Edimilson Fernandes
91194540,Anton Stach
67088157,Íñigo Ruiz de Galarreta
2000104850,Mathys Tel
18043393,Thomas Meunier
67231100,Jorge De Frutos
28051267,Konstantinos Laifis
61028448,Stuart Armstrong
43044345,Mattia Perin
69005372,Roman Bürki
37049339,Javairo Dilrosun
13129289,Lawrence Zigi
91132870,Ihlas Bebou
5646282,Michal Kadlec
12075171,Alassane Ndao
20046423,Brenden Aaronson
62216198,Đorđe Petrović
80028885,Amir Murillo
75008316,César Pinares
8428461,Steve Mandanda
45089811,Shintaro Kurumaya
93127195,Odilon Kossounou
87006900,Anthony Lozano
2000030130,João Neves
85050636,Alassane Pléa
83137935,Francisco Trincão
8053234,Igor Akinfeev
37051440,Danilho Doekhi
45111131,Tsuyoshi Watanabe
92079338,Ridle Baku
28126242,James Trafford
67142545,Manu Trigueros
67233494,Iddrisu Baba
98041215,Rubén Vargas
14080997,Emiliano Amor
53113781,Abdoulaye Seck
53122155,Leo Østigård
38039385,Roland Sallai
23127728,Kaveh Rezaei
83111519,Daniel Bragança
43270682,Alessandro Buongiorno
53126110,Kristian Thorstvedt
71075944,Victor Kovalenko
19163104,Diego Oliveira
45101691,Daizen Maeda
75015381,Óscar Opazo
19162830,Alex Telles
33001438,Lukás Hrádecký
78102804,Fabricio Díaz
5653962,Marek Suchý
28104130,Caoimhin Kelleher
85104273,Mario Lemina
29156212,Robert Sánchez
5007466,Victor Moses
91190673,Josip Stanišić
80010074,Joel Campbell
37001836,Bruno Martins Indi
91123789,Michael Ngadeu-Ngadjui
28084863,Matthew Targett
79013838,Fabián Balbuena
2000254793,Sverre Halseth Nypan
28047452,Conor Coady
5217388,James McArthur
28084714,Angus Gunn
28106360,Lukas Nmecha
29142052,Max Kilman
56001681,Seamus Coleman
55024894,Carlos Mané
48034210,Lucas Tousart
67155094,David López
67155103,Fernando Pacheco
18107187,Maarten Vandevoordt
85057004,Jérôme Roussillon
12009301,Odion Ighalo
75020180,Brayan Cortés
13194021,Cheick Doucouré
90055302,Che Adams
19044710,Douglas Costa
91124151,Marius Wolf
24047634,Josip Juranović
24047067,Toma Bašić
91100272,Stefan Ortega
22051266,Kiril Despodov
58090284,Daler Kuzyaev
5108293,Chris Wood
85046988,Morgan Sanson
34013978,Charles Kaboré
16130398,Philipp Lienhart
91175868,Yann Aurel Bisseck
24044137,Borna Barišić
43006340,Angelo Ogbonna
28106685,Josh Dasilva
37002756,Kevin Strootman
936891,Daniel Wass
91126230,Thilo Kehrer
28068818,Karim Rekik
14217414,Lucas Beltrán
70110530,Ozan Kabak
37057982,Teun Koopmeiners
19215958,Lucas Fernandes
45111893,Reo Hatate
24039427,Duje Ćaleta-Car
75030706,Erick Pulgar
19217413,Gérson
87034587,Alberth Elis
78059800,Giorgian De Arrascaeta
24026903,Alen Halilović
37058363,Tyrell Malacia
43090278,Pierluigi Gollini
28038177,Benji Siegrist
43093942,Keita Baldé
14001284,Éver Banega
5112574,Steven Davis
27094768,Robert Skov
16045723,Michael Gregoritsch
27097478,Joakim Mæhle
8157608,Sinan Bolat
28020241,Liam Cooper
83228804,Gonçalo Borges
37002936,Jasper Cillessen
91139869,Salih Özcan
34009731,Josuha Guilavogui
8156639,Sven Kums
48031358,Samuel Gigot
45078349,Genta Miura
85003956,Anthony Lopes
28084880,Jérémie Boga
67294886,Gabri Veiga
43500510,Fabio Miretti
34008670,Rémy Cabella
71012671,Serhiy Sydorchuk
37060896,Joey Veerman
37060922,Joshua Zirkzee
30035404,Gabriel Barbosa
58092242,Alexey Miranchuk
49034219,Jean-Philippe Mateta
55070289,Matheus Pereira
37061602,Orkun Kökçü
45077880,Naomichi Ueda
2000077193,Arda Güler
75045691,Marcelino Núñez
48032198,Evan N'Dicka
14124215,Santiago Ascacíbar
51040877,Henry Martín
29045055,Jeffrey Schlupp
16147700,Maximilian Wöber
5119142,Joe Hart
37063645,Mitchel Bakker
2000074825,Youssoufa Moukoko
23230543,Mahmoud Al-Mawas
71003202,Andriy Yarmolenko
29226000,Jarrad Branthwaite
37064578,Jurgen Ekkelenkamp
2000183736,Gift Orban
8168166,Gervinho
92071707,Alexander Nübel
35017377,Oliver Baumann
5123112,Asmir Begović
91157307,Deniz Undav
24004381,Arijan Ademi
91108805,Robert Andrich
45005892,Maya Yoshida
67225486,Álvaro Fidalgo
28005949,Aaron Cresswell
49045776,Youssouf Fofana
57178516,Radu Drăguşin
14034934,Jonathan Calleri
67224142,Santi Comesaña
51042308,Érick Gutiérrez
29010506,Marc Albrighton
28121564,Mason Greenwood
45107600,Taichi Hara
59061760,Eldor Shomurodov
43162321,Riccardo Orsolini
92016244,Mitchell Weiser
19270959,Bernardo
48036350,Aïssa Laidouni
55027994,André Gomes
91178612,Chris Führich
85045209,Jonathan Clauss
43390774,Samuele Ricci
43252226,Luca Pellegrini
52094936,Gavin Bazunu
28121369,Armando Broja
67216151,Toni Martínez
55038655,José Sá
19028921,Everton Ribeiro
28112993,Tariq Lamptey
67257950,Víctor Gómez
67214341,Sulayman Marreh
778087,Makoto Hasebe
49060523,Farès Chaïbi
5129541,James Tomkins
91175664,Marin Pongračić
91014650,Kevin Volland
19101228,Allan
53016763,Mame Diouf
91014709,Christoph Kramer
55038681,Rony Lopes
18105040,Yari Verschaeren
27129532,Alexander Bah
14021018,Fernando Zampedri
14021511,Leandro Fernández
14021900,Roberto Pereyra
28115792,Neco Williams
27128917,Mikkel Damsgaard
28115831,James Garner
96105337,Sebastian Walukiewicz
79011895,Robert Piris Da Motta
67173045,Isi Palazón
37018389,Warner Hahn
85134218,Yvan Neyou
67228750,Keidi Bare
45111746,Takumi Nakamura
62055271,Matija Nastasić
67149094,Sandro
83228377,Tiago Gouveia
55071333,Samu
43092927,Kevin Lasagna
43077074,Gian Marco Ferrari
67215898,Igor Zubeldia
2000034344,Javi Guerra
43257364,Dany Mota
43074523,Simone Branca
19081798,Willian José
27092170,Kasper Junker
53099570,Patrick Berg
67283140,Filip Jörgensen
14083717,Mariano Bareiro
45025995,Tatsuya Morita
75029739,Angelo Sagal
28011776,Jonjo Shelvey
67211912,Borja Mayoral
85096019,Abdellah Zoubir
51055821,Jorge Sánchez
15058043,Thomas Jok Deng
29001331,Max Gradel
14164743,Nicolás Ibáñez
24046180,Marko Rog
19278722,Matheus Peixoto
777264,Akihiro Ienaga
45101880,Yusuke Segawa
67281485,Rodri
45083842,Ryosuke Kojima
76005944,Gabriel Torres
2000062931,Atsuki Ito
14118083,Nicolás Thaller
27000596,Christian Gytkjær
85063747,Florian Lejeune
18087973,Orel Mangala
76017362,José Izquierdo
57142187,Dennis Man
19153570,Dellatorre
19242476,Carlos Vinícius
35017386,Nicolas Höfler
28095352,David Brooks
78085122,Rodrigo Piñeiro
19215576,Tormena
43269242,Tommaso Pobega
43016849,Francesco Caputo
12091814,Dango Ouattara
75041769,Tomás Alarcón
45033941,Ryuki Miura
18105831,Ismael Saibari
27129143,Casper Tengstedt
71068795,Roman Yaremchuk
42102601,Liel Abada
29162667,Marcus Tavernier
62025884,Rade Krunić
43295110,Raoul Bellanova
67213756,Amath N'Diaye
85140254,Maxime Lopez
28058544,Bobby Decordova-Reid
27014576,Frederik Rønnow
76038502,Luis Orejuela
24046837,Josip Brekalo
19337991,Richard
91105585,Christian Günter
67213714,Óscar Valentín
96055358,Adam Buksa
83206392,Samú
96010067,Swierczok
71113679,Illia Zabarnyi
24021243,Josip Elez
28095341,Pablo Maffeo
53098756,Morten Thorsby
21024350,Riad Bajić
15040452,Awer Mabil
43008775,Joel Obi
859596,Tim Krul
85065498,Adrien Tameze
37005659,Marco Bizot
18101803,Francis Amuzu
45102427,Taiyo Koga
29132973,Simon Banza
36045542,Charalampos Lykogiannis
18105815,Arthur Theate
67080544,Edgar Badía
19102937,Joao Schmidt
83111737,André Franco
45109024,Hiroki Ito
67228932,Kirian
28100477,Joe Rodon
29142372,Ben Godfrey
45097270,Yuji Hoshi
13177250,Mohamed Djetei
91187682,Woo-Yeong Jeong
5704105,Jung Sung Ryong
75031046,Sebastián Vegas
14026625,Jonathan Silva
51056626,Julián Quiñones
75003107,Eduardo Vargas
19410262,Jaja Silva
14026358,Esteban Saveljich
12078947,Wilfried Singo
91137493,Waldemar Anton
67156610,Rubén Blanco
93057525,Ibrahim Drešević
67063051,Kiko Femenía
28117372,Nathan Collins
67107391,Gerard Deulofeu
42009400,Nir Bitton
16067510,Valentino Lazaro
23260457,Ali Gholizadeh
45119249,Hikaru Nakahara
19220896,Leandro Pereira
83228124,Beto
29110715,Josh Brownhill
37053643,Gianluca Scamacca
28094856,Daniel James
8441455,Jean-Sylvain Babin
62124125,Nemanja Radonjić
85122274,Olivier Ntcham
29128167,Mason Holgate
96032464,Karol Linetty
58096177,Guélor Kanga
14125181,Ramón Mierez
790488,Kazuhiko Chiba
45034288,Yuji Ono
37059574,Calvin Stengs
23328907,Supachok Sarachat
67210735,Alejandro Catena
67260207,Unai Vencedor
67276375,Aimar
12092528,Datro Fofana
37057744,Jerdy Schouten
19260394,Yan Matheus
24053167,Petar Musa
45078211,Masaya Matsumoto
18091405,Zinho Vanheusden
78067540,Santiago Mele
27129125,Frank Onyeka
19302476,Paulinho
89051923,Álvaro Valles
45030287,Yoshinori Muto
37000496,Tjaronn Chery
19219772,Leo Ceara
67065930,Óscar De Marcos
85120748,Neal Maupay
98029336,Kevin Mbabu
45101410,Yasuki Kimoto
2000054263,Bryan Zaragoza
24039513,Marko Pjaca
45015444,Takuji Yonemoto
45035467,Tatsuya Tanaka
37058008,Jordan Teze
75032797,Nicolás Ramírez
62096070,Aleksandar Sedlar
29076104,Harrison Reed
45112388,Naoto Arai
75014620,Lorenzo Reyes
91119468,Luca Waldschmidt
67169689,Óliver
62142830,Vanja Milinković-Savić
67142544,Moi Gómez
67258411,Juan Miranda
45101198,Hirokazu Ishihara
45025168,Hotaru Yamaguchi
67222900,Júnior Firpo
67173047,Florin Andone
2000168877,Hiroto Yamami
98038311,Nedim Bajrami
43159580,Rolando Mandragora
61083649,Nathan Patterson
45112417,Yuji Kitajima
85052013,Koffi Djidji
13174975,Rominigue Kouamé
91144397,Grischa Prömel
19263862,Matheus Henrique
19102543,Dyego Sousa
14254377,Tiago Palacios
62124117,Saša Lukić
16096614,Florian Grillitsch
29127852,Lewis Cook
78021875,Diego Polenta
43081382,Mattia Caldara
2000063225,Ramón Terrats
88000938,Marco Rojas
14155173,Emmanuel Ojeda
43252773,Andrea Pinamonti
45088077,Koki Anzai
93024478,Vieira
61036775,Ryan Fraser
2000064541,Hisashi Appiah Tawiah
2000061728,Kento Tachibanada
49038621,Houboulang Mendes
19163540,Dória
63025586,Matúš Bero
67181404,Antonio Sanabria
67011232,Juan Mata
2000120742,Evan Ferguson
67192475,Yeray
45033972,Yoshiaki Komai
37072372,Gerson Rodrigues
43067331,Gianluca Caprari
14043254,Éder Balanta
12079003,Dion Lopy
19257336,Diego
75049645,Carlos Palacios
19270231,Lincoln
16283629,Amar Dedić
43201838,Christian Kouamé
29007955,Joe Allen
19237293,Matheus Savio
16191724,Nicolas Seiwald
45030288,Kento Hashimoto
45065336,Shinnosuke Hatanaka
67245434,Saúl Coco
45114005,Mao Hosoya
78102085,Anderson Duarte
67274349,Hugo Duro
86045711,Jordy Caicedo
28106683,Nathan Tella
75030069,Juan Leiva
19012225,Douglas
15023593,Mitchell Duke
48044576,Boubakary Soumaré
37041918,Jaïro Riedewald
24038138,Josip Mišić
19159360,Cláudio Winck
62220026,Strahinja Pavlović
92074021,Atakan Karazor
67184347,Íñigo Lekue
7842939,Birkir Már Sævarsson
48031584,Paul Bernardoni
78043547,Franco Torgnascioli
45112047,Hayato Araki
67196000,Luis Rioja
75015857,César Fuentes
67207683,Pepelu
45114200,Tokuma Suzuki
98001753,Nassim Ben Khalifa
37022040,Marco van Ginkel
67054783,Aitor Fernández
98003635,Ricardo Rodríguez
2000070476,So Kawahara
62192744,Aleksa Terzić
14137031,Maximiliano Salas
65026087,Percy Tau
92017509,Rani Khedira
28118905,Matěj Kovář
19163503,Hernâni
85059749,Téji Savanier
75014623,Misael Dávila
86009323,Ángel Mena
14155178,Brian Blando
91187679,Malik Tillman
92017768,Karim Bellarabi
16008969,Christopher Trimmel
55083819,Moussa Maréga
67258414,Sergio Gómez
67213011,Carles Aleñá
76015913,Daniel Torres
8835582,Hugo Rodallega
67211908,Luismi Quezada
67141802,Javi Manquillo
37051102,Timothy Fosu-Mensah
45035251,Kosuke Onose
45088112,Takahiro Sekine
45035228,Ryota Kajikawa
92029806,Jeremy Toljan
55063406,Daniel Podence
19053424,Gil
43008385,Leonardo Pavoletti
5131224,Ryan Bertrand
8601160,Alex McCarthy
67191561,Luis Milla
57142069,Darius Olaru
70076282,Ozan Tufan
83111536,Diogo Leite
67232115,Fran Beltrán
91121536,Kenan Karaman
2000051578,Facundo Buonanotte
75008182,Claudio Sepúlveda
48042204,Martin Terrier
67258832,Iván Martín
70103149,Yusuf Yazıcı
67006173,Adrián
78057946,Gonzalo Montes
27013431,Jannik Vestergaard
48044568,Yacine Adli
45114026,Tatsuki Seko
37046948,Glenn Bijl
92025938,John Brooks
19371031,João Gomes
48034511,Pierre Lees-Melou
48036830,Malang Sarr
19170209,Marcos Guilherme
45092622,Yuma Suzuki
45031033,Yuki Saneto
67171745,Sergio Rico
93065006,Gabriel Gudmundsson
39001034,Aron Einar Gunnarsson
43078258,Andrea Barberis
39007034,Jóhann Berg Guðmundsson
75004977,Sebastián Pérez
67202652,Andoni Gorosabel
27000592,Mathias Jørgensen
85010869,Layvin Kurzawa
37073313,Devyne Rensch
78021834,Gastón Brugman
28100239,Tosin Adarabioyo
19010255,Giuliano
67115584,Paco Alcácer
29108066,Oli McBurnie
5134489,Danny Rose
67115581,Portu
37045758,Andries Noppert
67047289,Kenan Kodro
14043242,Sebastián Driussi
85142865,Ludovic Blas
14023026,Esteban Andrada
28100205,Hamza Choudhury
58092243,Anton Miranchuk
36039032,Tasos Bakasetas
19009397,Éric Botteghin
55012099,Sérgio Oliveira
662876,Nikola Kalinić
67103542,Carles Gil
67011250,Denis Cheryshev
75000566,Francisco Silva
28100152,Tom Davies
14112088,Lucas Robertone
38008003,Dénes Dibusz
77012758,Raúl Ruidíaz
37041414,Gyrano Kerk
42024353,Munas Dabbur
2107500,Rafael
67228802,Manu Morlanes
29139576,Todd Cantwell
16184663,Hannes Wolf
13182752,Chidera Ejuke
49056280,Malo Gusto
43152255,Emil Audero
43078070,Davide Adorni
790435,Kota Mizunuma
18097160,Albert Sambi Lokonga
19062351,Fransérgio
91172542,Jordan Beyer
75031253,Luis Pavez Muñoz
18086509,Mërgim Vojvoda
93031731,Arber Zeneli
29140167,James Justin
955103,Cristian Álvarez
67106568,Juanmi
28058513,Nathaniel Chalobah
91126294,Maximilian Eggestein
85140284,Fodé Ballo-Touré
89063107,Iliman N'Diaye
12066084,Ramadan Sobhi
788545,Shinji Okazaki
13170056,Ali Mohamed
37001736,Nick Viergever
37060951,Myron Boadu
98010645,Yvon Mvogo
14046979,Lucas Alario
34002647,Yacine Brahimi
7545243,Ciprian Tătăruşanu
75000292,Edson Puch
85074537,Arthur Masuaku
43072704,Ernesto Torregrossa
18011736,Roberto Rosales
67104797,Dani García
2000123586,Kobbie Mainoo
61003328,John Fleck
48036715,Didier Lamkel Zé
67276121,Konrad De la Fuente
67277830,Julen Agirrezabala
67295761,Mika Mármol
65033785,Teboho Mokoena
55080670,Kiko Bondoso
13136629,Taiwo Awoniyi
29079830,Jacob Murphy
12021720,Jean Michaël Séri
28019224,Dedryck Boyata
93031462,Emil Krafth
83152928,André Almeida
2000018781,Simon Adingra
91002404,Roman Neustädter
27139716,Mads Bidstrup
37071180,Quilindschy Hartman
28106874,Japhet Tanganga
78095059,Alan Medina
78067301,Facundo Castro
25039108,Jiří Pavlenka
85133890,Angelo Fulgini
19290889,Gabriel Sara
28109888,Angel Gomes
85072773,Bouna Sarr
67246381,Ander Guevara
19258928,Claudinho
78081848,Matías Viña
85117078,Benjamin Bourigeaud
48037291,Axel Disasi
43167351,Patrick Cutrone
28027676,Omar Elabdellaoui
28044428,John Egan
49034179,Anthony Caci
85104422,Moussa Dembélé
1510602,Vicente Guaita
25020533,David Pavelka
19348486,Weverton
91177383,Elvis Rexhbecaj
91170086,Jonathan Burkardt
18087987,Sebastiaan Bornauw
25019787,Pavel Kadeřábek
25017284,Matěj Vydra
71085896,Vasyl Kravets
7989257,Emiliano Viviano
29161106,Ronaldo Vieira
35002579,Jérôme Boateng
27102027,Enis Bardhi
80000931,Celso Borges
85131331,Isaac Mbenza
28127166,Conor Bradley
89038587,Kieffer Moore
96080136,Filip Piszczek
25003144,Tomáš Necid
43079675,Davide Diaw
96086697,Jakub Moder
91004433,Kevin Vogt
28122837,Troy Parrott
48044499,Jean-Clair Todibo
27069775,Younes Namli
1504124,Emilio Nsué
24065108,Martin Baturina
45101264,Keiya Shiihashi
16023929,Gernot Trauner
1501655,Álvaro Negredo
16147693,Attila Szalai
75039728,Ignacio Saavedra
13158264,Patson Daka
91143491,Nadiem Amiri
91124152,Robert Glatzel
37056187,Sam Lammers
16254093,Luka Sučić
19347264,Morato
29126536,Birger Meling
18045342,Dennis Praet
19284576,Rogério
168236,Deniz Türüç
66040272,Na Sang-Ho
37055855,Ramiz Zerrouki
48044735,Amine Gouiri
76038736,Rafael Santos Borré
92092175,Josh Sargent
2000179712,Warren Zaïre-Emery
18081611,Jason Denayer
91143563,Dennis Geiger
86075795,Willian Pacho
